conv,linear,batch norm,activation,pooling
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
0.0,0.0,0.0,12845056.0,0.0
